0	9209	1
1	31	1
1	11416	0.21133
2	4633	1
2	11125	0.22914
3	204	0.6293
3	267	1
3	433	1
3	1643	0.62974
3	1931	1
3	2430	1
3	2514	0.62974
3	2526	0.62463
3	2869	1
3	2899	0.5752
3	2909	1
3	3079	0.60369
3	3653	0.53857
3	3937	1
3	5211	1
3	5715	1
3	6035	0.62668
3	6628	1
3	8273	0.59823
3	9376	1
3	9688	0.5437
3	9994	0.62521
3	10471	1
3	11151	0.6296
3	11441	1
3	11613	1
3	11728	1
3	12151	1
4	1174	0.50582
4	1875	0.31211
4	2198	0.50864
4	2209	1
4	2307	0.18726
4	2396	0.25213
4	2761	0.23137
4	2852	0.2119
4	2912	0.58229
4	3063	0.36306
4	3101	0.44704
4	4305	0.34247
4	4546	0.34963
4	4689	0.28525
4	5260	0.56005
4	5618	0.39503
4	5619	0.18615
4	5631	0.35259
4	5733	0.19918
4	5851	0.26852
4	7001	0.227
4	7857	0.48582
4	7882	0.32627
4	8842	0.41353
4	8868	1
4	8955	1
4	9401	1
4	9555	0.19686
4	9852	1
4	9894	1
4	9998	0.27042
4	10218	0.31139
4	10675	0.25451
4	10695	0.25725
4	10858	0.52917
4	12202	1
4	12220	0.2119
5	132	1
5	385	1
5	461	1
5	771	1
5	832	1
5	944	1
5	1082	1
5	1468	1
5	1608	0.48259
5	1724	1
5	1847	1
5	2008	1
5	2066	1
5	2387	1
5	3029	1
5	3068	1
5	3282	0.47334
5	3395	1
5	3689	1
5	3744	0.51179
5	3772	1
5	3830	1
5	3898	1
5	4002	1
5	4085	1
5	4532	1
5	4817	1
5	4854	1
5	5041	1
5	5162	1
5	5199	1
5	5403	1
5	5525	1
5	5621	1
5	5940	1
5	6103	1
5	6476	1
5	6740	1
5	6760	1
5	7249	1
5	7451	1
5	7650	1
5	7725	1
5	8019	1
5	8032	1
5	8402	1
5	8593	1
5	8604	1
5	8738	1
5	8839	1
5	9100	1
5	9848	1
5	9961	1
5	10170	1
5	10186	1
5	10284	1
5	10850	1
5	10986	1
5	10994	1
5	11784	1
5	11968	1
5	11997	1
6	165	1
6	1282	1
6	1924	1
6	3571	1
6	4257	1
6	5260	1
6	5590	1
6	6035	1
6	6102	0.50926
6	6418	1
6	6499	0.55096
6	7727	1
6	8525	1
6	9175	0.54379
6	9471	1
6	9737	1
6	10866	0.47497
6	11238	1
6	11628	1
7	494	0.29966
7	1068	0.4505
7	2069	0.61786
7	3384	1
7	3739	0.19377
7	5000	0.2033
7	10338	0.24989
7	10555	1
8	3107	1
9	12111	1
10	255	0.17461
10	5567	1
10	6092	1
10	7388	0.57449
10	8961	0.2014
10	8962	0.20607
10	9713	0.58566
10	10284	1
10	10661	0.19187
10	10917	0.20607
11	2617	1
12	553	1
12	668	0.29035
12	1015	0.26001
12	1081	1
12	1125	0.29297
12	1160	1
12	1182	1
12	1905	1
12	2054	1
12	2539	1
12	2950	0.3219
12	3241	0.20092
12	3552	1
12	4154	0.26507
12	4527	1
12	4655	1
12	4859	0.33902
12	5120	1
12	5307	1
12	5753	0.33341
12	5767	0.21173
12	6344	0.18497
12	6566	1
12	6597	0.17484
12	6770	1
12	6850	0.18088
12	7014	1
12	7080	1
12	7442	0.18319
12	7633	1
12	8191	1
12	8589	1
12	8621	1
12	9037	0.39881
12	9422	1
12	10045	1
12	10238	0.2813
12	10646	0.29277
12	10727	0.34976
12	10915	1
12	11055	0.33935
12	11423	0.26588
12	11485	1
12	11686	1
12	11833	0.23681
12	12335	1
13	533	1
13	1362	0.20164
13	6479	0.17577
13	7045	0.25273
13	8255	1
14	206	0.63466
14	342	1
14	805	0.52343
14	1136	1
14	2008	0.5412
14	2072	1
14	2605	1
14	6041	1
14	6245	0.51727
14	9053	0.52439
14	10410	0.62938
15	574	0.20043
15	754	1
15	3929	1
15	4263	1
15	5630	1
15	7489	0.26356
15	8381	0.24026
15	9701	1
16	3131	1
16	4339	1
16	11455	1
17	3314	1
17	11326	1
17	12275	1
18	867	1
18	4180	1
18	5218	0.20631
18	6197	1
18	8353	1
18	8903	1
18	11788	1
19	136	0.56909
19	598	0.17429
19	759	0.26394
19	1377	1
19	1775	0.32295
19	1819	0.22245
19	2030	0.32295
19	2884	0.18837
19	3584	0.26394
19	3954	0.26891
19	5027	0.31724
19	5891	0.26891
19	6492	1
19	6619	0.21825
19	7525	0.31724
19	8345	0.32295
19	8911	0.26891
19	9089	0.1988
19	9108	0.18091
19	9495	0.32295
19	9881	0.26394
19	10392	0.50656
19	10922	0.32295
19	11392	0.22245
19	12019	0.19047
20	975	0.59
20	1585	0.61457
20	1924	0.57978
20	5284	0.62174
20	10033	1
20	11545	0.58809
21	544	1
21	1484	1
22	553	1
22	4971	1
22	7214	1
22	9209	1
22	11841	1
23	433	1
23	546	1
23	554	1
23	603	1
23	749	1
23	889	1
23	1182	1
23	1383	1
23	1424	1
23	1488	1
23	1542	1
23	1565	0.32046
23	1635	0.39343
23	1645	1
23	1777	1
23	1974	0.18241
23	2158	1
23	2909	1
23	2912	0.47759
23	3298	1
23	3622	1
23	3697	1
23	4070	1
23	4230	1
23	4313	1
23	4548	1
23	4636	0.22503
23	5021	1
23	5054	1
23	5162	1
23	5407	1
23	5475	0.23665
23	5605	1
23	5820	1
23	7618	0.21794
23	7810	1
23	8040	1
23	8197	0.42847
23	8251	1
23	8326	1
23	8381	1
23	8402	1
23	8468	1
23	8522	1
23	9029	1
23	9123	1
23	9444	1
23	9531	1
23	9762	0.38716
23	10143	1
23	10346	1
23	10597	1
23	10795	1
23	10870	1
23	10904	0.29775
23	10930	1
23	10944	0.32018
23	11136	1
23	11781	1
23	12214	1
24	1271	1
24	1574	0.26356
24	3026	0.23807
24	4148	0.19319
25	342	1
25	1178	0.54633
25	2522	1
25	2541	1
25	2586	1
25	2942	1
25	3065	0.24579
25	3580	1
25	4396	1
25	4867	1
25	4884	0.23024
25	5071	1
25	5166	1
25	5957	0.17393
25	6502	1
25	6799	1
25	7281	0.17772
25	7534	0.1835
25	9158	1
25	10671	0.62694
25	11234	1
26	1086	1
26	1215	1
26	2303	1
26	2436	1
26	3998	1
26	6842	1
26	7444	1
26	9060	1
26	9966	1
26	10187	1
27	588	0.62304
27	2110	0.59948
27	5937	1
28	1908	0.60433
28	3047	0.5708
28	4007	0.56967
29	11276	1
30	184	0.64435
31	36	1
31	60	1
31	263	1
31	437	1
31	456	1
31	481	1
31	898	0.20828
31	1311	1
31	1390	1
31	1409	1
31	1801	0.32182
31	1809	0.27669
31	1839	1
31	1880	1
31	1924	1
31	2236	0.23672
31	2249	1
31	2420	1
31	2452	1
31	2506	1
31	2541	1
31	2566	1
31	2751	1
31	2953	1
31	3099	1
31	3142	1
31	3235	0.27669
31	3264	1
31	3431	1
31	3466	1
31	3555	1
31	3716	1
31	3727	0.1966
31	3812	1
31	3845	0.17556
31	4370	1
31	4995	0.25267
31	5209	1
31	5285	1
31	5833	1
31	6685	0.32182
31	6841	0.18068
31	6897	0.20828
31	7271	1
31	7539	0.23672
31	7736	1
31	7993	1
31	8219	1
31	8257	0.23672
31	8696	0.23672
31	9044	1
31	9182	1
31	9307	1
31	9309	0.27669
31	9385	1
31	9424	1
31	9436	1
31	9554	1
31	10340	1
31	10573	1
31	10640	1
31	10670	1
31	11362	0.22498
31	12076	1
31	12089	1
31	12140	1
31	12248	1
31	12316	1
31	12392	1
32	417	0.6334
33	2680	0.51036
33	10613	0.49291
33	10727	1
34	2704	1
34	3053	1
34	3384	1
34	4905	0.4682
34	6675	1
34	8391	0.42713
35	9117	0.50638
35	9288	1
36	813	0.31789
36	3731	1
36	5343	0.31329
36	7813	0.31988
36	8474	0.33822
36	8572	0.44661
36	8963	0.37354
36	9136	1
36	9205	1
37	460	0.59894
37	905	1
37	1921	1
37	1955	1
37	2868	1
37	6082	1
37	6348	1
37	8367	0.59676
37	9957	1
37	11251	1
38	1789	0.38349
38	6710	0.25348
39	1421	1
39	1924	0.6085
39	3122	0.20735
39	5700	0.17592
39	12140	0.60488
39	12301	0.33716
39	12408	0.2562
40	986	0.63746
40	2012	1
40	4545	0.48181
40	5307	1
40	5598	1
40	7512	1
41	1952	0.63261
41	10455	0.59619
42	136	0.34039
42	194	0.59323
42	542	1
42	611	0.52887
42	656	0.48561
42	1966	0.59514
42	2443	0.53316
42	3728	1
42	4480	0.1787
42	4522	1
42	4853	0.44214
42	4971	1
42	5462	0.55937
42	5556	0.1725
42	5568	0.46446
42	6129	0.56987
42	7412	0.49062
42	9225	0.59755
42	9991	0.19962
42	10451	1
42	10783	0.33894
42	10954	0.33946
42	11182	0.18322
42	12298	1
43	2110	1
43	2659	0.23699
43	11545	1
44	107	0.51109
44	366	0.53316
44	456	1
44	1308	0.53044
44	1695	0.55473
44	1750	0.51379
44	2717	1
44	2781	1
44	3744	1
44	3846	0.55771
44	4412	0.63085
44	4815	0.63062
44	5926	1
44	6135	0.52455
44	6424	0.45883
44	9045	0.53407
44	9947	1
44	10359	1
44	10416	1
44	10613	0.62747
44	11087	0.49238
44	11948	0.53946
44	12202	1
44	12339	0.55717
45	713	0.51079
45	893	0.47648
45	933	0.58783
45	1274	1
45	3317	1
45	3911	1
45	7865	1
45	7952	0.57413
45	8384	1
45	11404	1
46	4023	1
46	4659	1
46	10915	1
